id,memo,amount,GL_id,date_id,country_id
1327,[sample_data],812197,50150,3282024,2
1328,[sample_data],4917500,50200,3282024,2
1329,[sample_data],5198560,59100,3282024,2
1330,[sample_data],127092,59150,3282024,2
1331,[sample_data],2525634,59200,3282024,2
1332,[sample_data],5079625,59600,3282024,2
1333,[sample_data],1134603,10100,3282024,2
1334,[sample_data],2414811,12100,3282024,2
1335,[sample_data],936760,12500,3282024,2
1336,[sample_data],1244669,13100,3282024,2
1337,[sample_data],3356785,15300,3282024,2
1338,[sample_data],2837916,17000,3282024,2
1339,[sample_data],1791740,17100,3282024,2
1340,[sample_data],3107295,17300,3282024,2
1341,[sample_data],2121427,17800,3282024,2
1342,[sample_data],1579724,18100,3282024,2
1343,[sample_data],3864077,18300,3282024,2
1344,[sample_data],3947026,18800,3292024,2
1345,[sample_data],3300962,20100,3302024,2
1346,[sample_data],3711158,21000,3312024,2
1347,[sample_data],2043459,22100,3312024,2
1348,[sample_data],578764,23100,3312024,2
1349,[sample_data],176594,24500,3312024,2
1350,[sample_data],3004378,25100,3312024,2
1351,[sample_data],3270710,25600,3312024,2
1352,[sample_data],191065,27100,3312024,2
1353,[sample_data],5225614,27500,3312024,2
1354,[sample_data],4723773,31010,3312024,2
1355,[sample_data],2031853,31022,3312024,2
1356,[sample_data],1187862,32015,3312024,2
1357,[sample_data],405619,33110,3312024,2
1358,[sample_data],3448829,41010,3312024,2
1359,[sample_data],4345701,41022,3312024,2
1360,[sample_data],3729197,42015,3312024,2
1361,[sample_data],3353361,43110,3312024,2
1362,[sample_data],3506737,50100,3312024,2
1363,[sample_data],2094538,50150,3312024,2
1364,[sample_data],3105593,50200,3312024,2
1365,[sample_data],3208088,59100,3312024,2
1366,[sample_data],4313027,59150,3312024,2
1367,[sample_data],4751341,59200,3312024,2
1368,[sample_data],4343507,59600,3312024,2
1369,[sample_data],580357,10100,4012024,2
1370,[sample_data],1425496,12100,4022024,2
1371,[sample_data],4833552,12500,4032024,2
1372,[sample_data],430864,13100,4042024,2
1373,[sample_data],3712330,15300,4052024,2
1374,[sample_data],4344065,17000,4062024,2
1375,[sample_data],1741120,17100,4072024,2
1376,[sample_data],3728418,17300,4082024,2
1377,[sample_data],3110130,17800,4092024,2
1378,[sample_data],3757359,18100,4102024,2
1379,[sample_data],4760897,18300,4112024,2
1380,[sample_data],2940099,18800,4122024,2
1381,[sample_data],3142250,20100,4132024,2
1382,[sample_data],3406265,21000,4142024,2
1383,[sample_data],648028,22100,4152024,2
1384,[sample_data],5158524,23100,4162024,2
1385,[sample_data],5305212,24500,4172024,2
1386,[sample_data],2634837,25100,4182024,2
1387,[sample_data],4464276,25600,4192024,2
1388,[sample_data],2949196,27100,4202024,2
1389,[sample_data],3435124,27500,4212024,2
1390,[sample_data],2337221,31010,4222024,2
1391,[sample_data],5092748,31022,4232024,2
1392,[sample_data],4499542,32015,4242024,2
1393,[sample_data],4315198,33110,4252024,2
1394,[sample_data],4394828,41010,4262024,2
1395,[sample_data],3650189,41022,4272024,2
1396,[sample_data],2862271,42015,4282024,2
1397,[sample_data],4466046,43110,4272024,2
1398,[sample_data],380138,50100,4272024,2
1399,[sample_data],2689243,50150,4272024,2
1400,[sample_data],3556184,50200,4272024,2
1401,[sample_data],82365,59100,4272024,2
1402,[sample_data],4450618,59150,4272024,2
1403,[sample_data],1018041,59200,4272024,2
1404,[sample_data],4142976,59600,4272024,2
1405,[sample_data],958706,10100,4272024,2
1406,[sample_data],261020,12100,4272024,2
1407,[sample_data],1720401,12500,4272024,2
1408,[sample_data],2484998,13100,4272024,2
1409,[sample_data],5329742,15300,4272024,2
1410,[sample_data],4733358,17000,4272024,2
1411,[sample_data],5245756,17100,4272024,2
1412,[sample_data],1586238,17300,4272024,2
1413,[sample_data],2147074,17800,4272024,2
1414,[sample_data],350777,18100,4272024,2
1415,[sample_data],221057,18300,4272024,2
1416,[sample_data],2838882,18800,4272024,2
1417,[sample_data],1042581,20100,4272024,2
1418,[sample_data],3407885,21000,4272024,2
1419,[sample_data],1091682,22100,4272024,2
1420,[sample_data],3163501,23100,4272024,2
1421,[sample_data],4213558,24500,4272024,2
1422,[sample_data],2133852,25100,4222024,2
1423,[sample_data],590444,25600,4232024,2
1424,[sample_data],4874975,27100,4242024,2
1425,[sample_data],1046773,27500,4252024,2
1426,[sample_data],2274568,31010,4262024,2
1427,[sample_data],916520,31022,4272024,2
1428,[sample_data],3873876,32015,4282024,2
1429,[sample_data],1841208,33110,4292024,2
1430,[sample_data],631699,41010,4302024,2
1431,[sample_data],2378840,41022,4302024,2
1432,[sample_data],46215,42015,4302024,2
1433,[sample_data],172090,43110,4302024,2
1434,[sample_data],3885209,50100,4302024,2
1435,[sample_data],217810,50150,4302024,2
1436,[sample_data],731953,50200,4302024,2
1437,[sample_data],1314281,59100,4302024,2
1438,[sample_data],708621,59150,4302024,2
1439,[sample_data],3287825,59200,4302024,2
1440,[sample_data],2880951,59600,4302024,2
1441,[sample_data],2717790,10100,5012024,2
1442,[sample_data],1837653,12100,5022024,2
1443,[sample_data],1957272,12500,5032024,2
1444,[sample_data],3459193,13100,5042024,2
1445,[sample_data],4015250,15300,5052024,2
1446,[sample_data],4891972,17000,5062024,2
1447,[sample_data],2779898,17100,5072024,2
1448,[sample_data],597838,17300,5082024,2
1449,[sample_data],644382,17800,5092024,2
1450,[sample_data],3113668,18100,5102024,2
1451,[sample_data],98267,18300,5112024,2
1452,[sample_data],4679898,18800,5122024,2
1453,[sample_data],2591466,20100,5132024,2
1454,[sample_data],3708911,21000,5142024,2
1455,[sample_data],4717027,22100,5152024,2
1456,[sample_data],399442,23100,5162024,2
1457,[sample_data],1718842,24500,5172024,2
1458,[sample_data],109877,25100,5182024,2
1459,[sample_data],3498033,25600,5192024,2
1460,[sample_data],2254325,27100,5202024,2
1461,[sample_data],2767861,27500,5212024,2
1462,[sample_data],2242468,31010,5222024,2
1463,[sample_data],1108227,31022,5232024,2
1464,[sample_data],2694361,32015,5242024,2
1465,[sample_data],1233700,33110,5252024,2
1466,[sample_data],1044390,41010,5262024,2
1467,[sample_data],5047735,41022,5272024,2
1468,[sample_data],3682608,42015,5282024,2
1469,[sample_data],3649961,43110,5272024,2
1470,[sample_data],4221169,50100,5272024,2
1471,[sample_data],2265471,50150,5272024,2
1472,[sample_data],3748053,50200,5272024,2
1473,[sample_data],5229215,59100,5272024,2
1474,[sample_data],2547349,59150,5272024,2
1475,[sample_data],5144071,59200,5272024,2
1476,[sample_data],2203065,59600,5272024,2
1477,[sample_data],1592915,10100,5272024,2
1478,[sample_data],1966374,12100,5272024,2
1479,[sample_data],5012791,12500,5272024,2
1480,[sample_data],401632,13100,5272024,2
1481,[sample_data],2331209,15300,5272024,2
1482,[sample_data],2551460,17000,5272024,2
1483,[sample_data],3992692,17100,5272024,2
1484,[sample_data],1070316,17300,5272024,2
1485,[sample_data],414440,17800,5272024,2
1486,[sample_data],3527985,18100,5272024,2
1487,[sample_data],3118067,18300,5272024,2
1488,[sample_data],871228,18800,5272024,2
1489,[sample_data],3929573,20100,5272024,2
1490,[sample_data],5177774,21000,5272024,2
1491,[sample_data],3392491,22100,5272024,2
1492,[sample_data],3265008,23100,5272024,2
1493,[sample_data],492621,24500,5272024,2
1494,[sample_data],4348119,25100,5222024,2
1495,[sample_data],4483261,25600,5232024,2
1496,[sample_data],3711068,27100,5242024,2
1497,[sample_data],789883,27500,5252024,2
1498,[sample_data],3585435,31010,5262024,2
1499,[sample_data],2379362,31022,5272024,2
1500,[sample_data],3281387,32015,5282024,2
1501,[sample_data],5026510,33110,5292024,2
1502,[sample_data],3687019,41010,5302024,2
1503,[sample_data],957554,41022,5302024,2
1504,[sample_data],4359708,42015,5302024,2
1505,[sample_data],4510762,43110,5302024,2
1506,[sample_data],2351774,50100,5302024,2
1507,[sample_data],5267383,50150,5302024,2
1508,[sample_data],387239,50200,5302024,2
1509,[sample_data],1276894,59100,5302024,2
1510,[sample_data],1747311,59150,5302024,2
1511,[sample_data],229528,59200,5302024,2
1512,[sample_data],4011026,59600,5302024,2
1513,[sample_data],3025109,10100,6012024,2
1514,[sample_data],973596,12100,6022024,2
1515,[sample_data],3457716,12500,6032024,2
1516,[sample_data],5223233,13100,6042024,2
1517,[sample_data],2206864,15300,6052024,2
1518,[sample_data],4613667,17000,6062024,2
1519,[sample_data],1880562,17100,6072024,2
1520,[sample_data],3004195,17300,6082024,2
1521,[sample_data],261374,17800,6092024,2
1522,[sample_data],3487179,18100,6102024,2
1523,[sample_data],918105,18300,6112024,2
1524,[sample_data],460773,18800,6122024,2
1525,[sample_data],4730982,20100,6132024,2
1526,[sample_data],3896147,21000,6142024,2
1527,[sample_data],635246,22100,6152024,2
1528,[sample_data],1686714,23100,6162024,2
1529,[sample_data],2638145,24500,6172024,2
1530,[sample_data],373816,25100,6182024,2
1531,[sample_data],1656828,25600,6192024,2
1532,[sample_data],4000401,27100,6202024,2
1533,[sample_data],505101,27500,6212024,2
1534,[sample_data],1680119,31010,6222024,2
1535,[sample_data],2487916,31022,6232024,2
1536,[sample_data],1873835,32015,6242024,2
1537,[sample_data],1144891,33110,6252024,2
1538,[sample_data],2556286,41010,6262024,2
1539,[sample_data],2738172,41022,6272024,2
1540,[sample_data],5153884,42015,6282024,2
1541,[sample_data],4844860,43110,6272024,2
1542,[sample_data],5157411,50100,6272024,2
1543,[sample_data],1222203,50150,6272024,2
1544,[sample_data],4216826,50200,6272024,2
1545,[sample_data],2716446,59100,6272024,2
1546,[sample_data],565214,59150,6272024,2
1547,[sample_data],396660,59200,6272024,2
1548,[sample_data],4997350,59600,6272024,2
1549,[sample_data],3247523,10100,6272024,2
1550,[sample_data],2452752,12100,6272024,2
1551,[sample_data],2569958,12500,6272024,2
1552,[sample_data],4312613,13100,6272024,2
1553,[sample_data],3742961,15300,6272024,2
1554,[sample_data],2953476,17000,6272024,2
1555,[sample_data],4285710,17100,6272024,2
1556,[sample_data],3458721,17300,6272024,2
1557,[sample_data],1756380,17800,6272024,2
1558,[sample_data],4096241,18100,6272024,2
1559,[sample_data],1587680,18300,6272024,2
1560,[sample_data],3335038,18800,6272024,2
1561,[sample_data],3290223,20100,6272024,2
1562,[sample_data],4829732,21000,6272024,2
1563,[sample_data],2158635,22100,6272024,2
1564,[sample_data],5181805,23100,6272024,2
1565,[sample_data],422546,24500,6272024,2
1566,[sample_data],4918880,25100,6222024,2
1567,[sample_data],2806132,25600,6232024,2
1568,[sample_data],837089,27100,6242024,2
1569,[sample_data],3532439,27500,6252024,2
1570,[sample_data],4896355,31010,6262024,2
1571,[sample_data],1481867,31022,6272024,2
1572,[sample_data],4637911,32015,6282024,2
1573,[sample_data],2301761,33110,6292024,2
1574,[sample_data],2386390,41010,6302024,2
1575,[sample_data],3725413,41022,6302024,2
1576,[sample_data],4322660,42015,6302024,2
1577,[sample_data],4569412,43110,6302024,2
1578,[sample_data],510467,50100,6302024,2
1579,[sample_data],5020020,50150,6302024,2
1580,[sample_data],729448,50200,6302024,2
1581,[sample_data],260299,59100,6302024,2
1582,[sample_data],1691040,59150,6302024,2
1583,[sample_data],4401392,59200,6302024,2
1584,[sample_data],401548,59600,6302024,2
1585,[sample_data],258561,10100,7012024,2
1586,[sample_data],3154993,12100,7022024,2
1587,[sample_data],3613202,12500,7032024,2
1588,[sample_data],2594104,13100,7042024,2
1589,[sample_data],2102279,15300,7052024,2
1590,[sample_data],4019949,17000,7062024,2
1591,[sample_data],3706965,17100,7072024,2
1592,[sample_data],3306078,17300,7082024,2
1593,[sample_data],2794751,17800,7092024,2
1594,[sample_data],4068476,18100,7102024,2
1595,[sample_data],4940816,18300,7112024,2
1596,[sample_data],3955115,18800,7122024,2
1597,[sample_data],3971448,20100,7132024,2
1598,[sample_data],1371503,21000,7142024,2
1599,[sample_data],3672987,22100,7152024,2
1600,[sample_data],1719102,23100,7162024,2
1601,[sample_data],547048,24500,7172024,2
1602,[sample_data],3618968,25100,7182024,2
1603,[sample_data],3022940,25600,7192024,2
1604,[sample_data],4008299,27100,7202024,2
1605,[sample_data],485025,27500,7212024,2
1606,[sample_data],2700448,31010,7222024,2
1607,[sample_data],4891,31022,7232024,2
1608,[sample_data],504779,32015,7242024,2
1609,[sample_data],2295638,33110,7252024,2
1610,[sample_data],5168548,41010,7262024,2
1611,[sample_data],4209201,41022,7272024,2
1612,[sample_data],2459085,42015,7282024,2
1613,[sample_data],5108558,43110,7272024,2
1614,[sample_data],518268,50100,7272024,2
1615,[sample_data],4317680,50150,7272024,2
1616,[sample_data],4415023,50200,7272024,2
1617,[sample_data],1950087,59100,7272024,2
1618,[sample_data],3703659,59150,7272024,2
1619,[sample_data],2025540,59200,7272024,2
1620,[sample_data],1277155,59600,7272024,2
1621,[sample_data],2369510,10100,7272024,2
1622,[sample_data],252502,12100,7272024,2
1623,[sample_data],3320427,12500,7272024,2
1624,[sample_data],2369780,13100,7272024,2
1625,[sample_data],3818969,15300,7272024,2
1626,[sample_data],2862486,17000,7272024,2
1627,[sample_data],3685155,17100,7272024,2
1628,[sample_data],2806262,17300,7272024,2
1629,[sample_data],4264312,17800,7272024,2
1630,[sample_data],4812799,18100,7272024,2
1631,[sample_data],4005080,18300,7272024,2
1632,[sample_data],696881,18800,7272024,2
1633,[sample_data],5168557,20100,7272024,2
1634,[sample_data],1440318,21000,7272024,2
1635,[sample_data],3385663,22100,7272024,2
1636,[sample_data],1761716,23100,7272024,2
1637,[sample_data],2308587,24500,7272024,2
1638,[sample_data],3288527,25100,7222024,2
1639,[sample_data],1589012,25600,7232024,2
1640,[sample_data],4914932,27100,7242024,2
1641,[sample_data],1753860,27500,7252024,2
1642,[sample_data],317951,31010,7262024,2
1643,[sample_data],3436701,31022,7272024,2
1644,[sample_data],165750,32015,7282024,2
1645,[sample_data],4171993,33110,7292024,2
1646,[sample_data],2574950,41010,7302024,2
1647,[sample_data],5298180,41022,7302024,2
1648,[sample_data],3254100,42015,7302024,2
1649,[sample_data],3137872,43110,7302024,2
1650,[sample_data],3792727,50100,7302024,2
1651,[sample_data],2082795,50150,7302024,2
1652,[sample_data],332289,50200,7302024,2
1653,[sample_data],2411484,59100,7302024,2
1654,[sample_data],4210660,59150,7302024,2
1655,[sample_data],1758188,59200,7302024,2
1656,[sample_data],5329160,59600,7302024,2
1657,[sample_data],1848960,10100,8012024,2
1658,[sample_data],4674300,12100,8022024,2
1659,[sample_data],877535,12500,8032024,2
1660,[sample_data],2910676,13100,8042024,2
1661,[sample_data],743341,15300,8052024,2
1662,[sample_data],4536043,17000,8062024,2
1663,[sample_data],3567073,17100,8072024,2
1664,[sample_data],1018663,17300,8082024,2
1665,[sample_data],1209441,17800,8092024,2
1666,[sample_data],992722,18100,8102024,2
1667,[sample_data],303838,18300,8112024,2
1668,[sample_data],4393272,18800,8122024,2
1669,[sample_data],609380,20100,8132024,2
1670,[sample_data],3642556,21000,8142024,2
1671,[sample_data],196420,22100,8152024,2
1672,[sample_data],3396521,23100,8162024,2
1673,[sample_data],4348567,24500,8172024,2
1674,[sample_data],5320319,25100,8182024,2
1675,[sample_data],4434432,25600,8192024,2
1676,[sample_data],2846598,27100,8202024,2
1677,[sample_data],1015967,27500,8212024,2
1678,[sample_data],5175483,31010,8222024,2
1679,[sample_data],3650784,31022,8232024,2
1680,[sample_data],2731891,32015,8242024,2
1681,[sample_data],3945114,33110,8252024,2
1682,[sample_data],3971630,41010,8262024,2
1683,[sample_data],4761284,41022,8272024,2
1684,[sample_data],3704704,42015,8282024,2
1685,[sample_data],3525842,43110,8272024,2
1686,[sample_data],2685768,50100,8272024,2
1687,[sample_data],2116021,50150,8272024,2
1688,[sample_data],4971808,50200,8272024,2
1689,[sample_data],4624778,59100,8272024,2
1690,[sample_data],3637714,59150,8272024,2
1691,[sample_data],1478179,59200,8272024,2
1692,[sample_data],5187775,59600,8272024,2
1693,[sample_data],1572054,10100,8272024,2
1694,[sample_data],4081448,12100,8272024,2
1695,[sample_data],3741711,12500,8272024,2
1696,[sample_data],11724,13100,8272024,2
1697,[sample_data],3531456,15300,8272024,2
1698,[sample_data],2674955,17000,8272024,2
1699,[sample_data],1637457,17100,8272024,2
1700,[sample_data],5278912,17300,8272024,2
1701,[sample_data],4318645,17800,8272024,2
1702,[sample_data],3998533,18100,8272024,2
1703,[sample_data],2303869,18300,8272024,2
1704,[sample_data],2531280,18800,8272024,2
1705,[sample_data],2353287,20100,8272024,2
1706,[sample_data],5010291,21000,8272024,2
1707,[sample_data],2475110,22100,8272024,2
1708,[sample_data],2521431,23100,8272024,2
1709,[sample_data],709520,24500,8272024,2
1710,[sample_data],449262,25100,8222024,2
1711,[sample_data],4922325,25600,8232024,2
1712,[sample_data],364687,27100,8242024,2
1713,[sample_data],2095785,27500,8252024,2
1714,[sample_data],2924997,31010,8262024,2
1715,[sample_data],4463264,31022,8272024,2
1716,[sample_data],3034904,32015,8282024,2
1717,[sample_data],734973,33110,8292024,2
1718,[sample_data],4053903,41010,8302024,2
1719,[sample_data],1670319,41022,8302024,2
1720,[sample_data],377729,42015,8302024,2
1721,[sample_data],1990404,43110,8302024,2
1722,[sample_data],4864645,50100,8302024,2
1723,[sample_data],67014,50150,8302024,2
1724,[sample_data],4156868,50200,8302024,2
1725,[sample_data],889671,59100,8302024,2
1726,[sample_data],2525816,59150,8302024,2
1727,[sample_data],4633409,59200,8302024,2
1728,[sample_data],906589,59600,8302024,2
1729,[sample_data],3989735,10100,9012024,2
1730,[sample_data],2293765,12100,9022024,2
1731,[sample_data],2355750,12500,9032024,2
1732,[sample_data],615326,13100,9042024,2
1733,[sample_data],1201054,15300,9052024,2
1734,[sample_data],5128964,17000,9062024,2
1735,[sample_data],2556068,17100,9072024,2
1736,[sample_data],5107470,17300,9082024,2
1737,[sample_data],3285219,17800,9092024,2
1738,[sample_data],2384574,18100,9102024,2
1739,[sample_data],3867867,18300,9112024,2
1740,[sample_data],1029763,18800,9122024,2
1741,[sample_data],3780644,20100,9132024,2
1742,[sample_data],2021889,21000,9142024,2
1743,[sample_data],1021225,22100,9152024,2
1744,[sample_data],5345629,23100,9162024,2
1745,[sample_data],2388308,24500,9172024,2
1746,[sample_data],1941698,25100,9182024,2
1747,[sample_data],3845679,25600,9192024,2
1748,[sample_data],4839708,27100,9202024,2
1749,[sample_data],4610144,27500,9212024,2
1750,[sample_data],2012483,31010,9222024,2
1751,[sample_data],895167,31022,9232024,2
1752,[sample_data],3445904,32015,9242024,2
1753,[sample_data],3387308,33110,9252024,2
1754,[sample_data],4353090,41010,9262024,2
1755,[sample_data],863630,41022,9272024,2
1756,[sample_data],3564704,42015,9282024,2
1757,[sample_data],1139351,43110,9272024,2
1758,[sample_data],614402,50100,9272024,2
1759,[sample_data],4643419,50150,9272024,2
1760,[sample_data],4250897,50200,9272024,2
1761,[sample_data],4885012,59100,9272024,2
1762,[sample_data],3416577,59150,9272024,2
1763,[sample_data],4003431,59200,9272024,2
1764,[sample_data],660251,59600,9272024,2
1765,[sample_data],4959315,10100,9272024,2
1766,[sample_data],1046407,12100,9272024,2
1767,[sample_data],56616,12500,9272024,2
1768,[sample_data],1985928,13100,9272024,2
1769,[sample_data],437315,15300,9272024,2
1770,[sample_data],2472266,17000,9272024,2
1771,[sample_data],56760,17100,9272024,2
1772,[sample_data],2692398,17300,9272024,2
1773,[sample_data],4648014,17800,9272024,2
1774,[sample_data],2535665,18100,9272024,2
1775,[sample_data],525696,18300,9272024,2
1776,[sample_data],4296667,18800,9272024,2
1777,[sample_data],2546757,20100,9272024,2
1778,[sample_data],4276859,21000,9272024,2
1779,[sample_data],143677,22100,9272024,2
1780,[sample_data],1407690,23100,9272024,2
1781,[sample_data],1282896,24500,9272024,2
1782,[sample_data],4190453,25100,9222024,2
1783,[sample_data],4658489,25600,9232024,2
1784,[sample_data],5013107,27100,9242024,2
1785,[sample_data],3173843,27500,9252024,2
1786,[sample_data],4441666,31010,9262024,2
1787,[sample_data],1564174,31022,9272024,2
1788,[sample_data],2835643,32015,9282024,2
1789,[sample_data],346547,33110,9292024,2
1790,[sample_data],1751982,41010,9302024,2
1791,[sample_data],1010919,41022,9302024,2
1792,[sample_data],3804898,42015,9302024,2
1793,[sample_data],2362601,43110,9302024,2
1794,[sample_data],1306290,50100,9302024,2
1795,[sample_data],4099904,50150,9302024,2
1796,[sample_data],3497344,50200,9302024,2
1797,[sample_data],4645328,59100,9302024,2
1798,[sample_data],1446071,59150,9302024,2
1799,[sample_data],974981,59200,9302024,2
1800,[sample_data],2799719,59600,9302024,2
1801,[sample_data],147843,10100,10012024,2
1802,[sample_data],3877567,12100,10022024,2
1803,[sample_data],3746889,12500,10032024,2
1804,[sample_data],1499968,13100,10042024,2
1805,[sample_data],5261215,15300,10052024,2
1806,[sample_data],1410421,17000,10062024,2
1807,[sample_data],2385303,17100,10072024,2
1808,[sample_data],4776958,17300,10082024,2
1809,[sample_data],5348029,17800,10092024,2
1810,[sample_data],4143533,18100,10102024,2
1811,[sample_data],5343379,18300,10112024,2
1812,[sample_data],1249866,18800,10122024,2
1813,[sample_data],3950339,20100,10132024,2
1814,[sample_data],2909452,21000,10142024,2
1815,[sample_data],5378004,22100,10152024,2
1816,[sample_data],1371194,23100,10162024,2
1817,[sample_data],5227398,24500,10172024,2
1818,[sample_data],674105,25100,10182024,2
1819,[sample_data],4126509,25600,10192024,2
1820,[sample_data],2707482,27100,10202024,2
1821,[sample_data],5210768,27500,10212024,2
1822,[sample_data],1338997,31010,10222024,2
1823,[sample_data],2461356,31022,10232024,2
1824,[sample_data],3284682,32015,10242024,2
1825,[sample_data],3565043,33110,10252024,2
1826,[sample_data],4758872,41010,10262024,2
1827,[sample_data],3721960,41022,10272024,2
1828,[sample_data],1679412,42015,10282024,2
1829,[sample_data],309775,43110,10272024,2
1830,[sample_data],2281975,50100,10272024,2
1831,[sample_data],460461,50150,10272024,2
1832,[sample_data],1841993,50200,10272024,2
1833,[sample_data],722679,59100,10272024,2
1834,[sample_data],2968131,59150,10272024,2
1835,[sample_data],4235344,59200,10272024,2
1836,[sample_data],272153,59600,10272024,2
1837,[sample_data],13013,10100,10272024,2
1838,[sample_data],681545,12100,10272024,2
1839,[sample_data],3431979,12500,10272024,2
1840,[sample_data],731944,13100,10272024,2
1841,[sample_data],1144295,15300,10272024,2
1842,[sample_data],1820286,17000,10272024,2
1843,[sample_data],1054284,17100,10272024,2
1844,[sample_data],2146180,17300,10272024,2
1845,[sample_data],5331649,17800,10272024,2
1846,[sample_data],1998345,18100,10272024,2
1847,[sample_data],3025976,18300,10272024,2
1848,[sample_data],3844443,18800,10272024,2
1849,[sample_data],4341615,20100,10272024,2
1850,[sample_data],3298478,21000,10272024,2
1851,[sample_data],4202775,22100,10272024,2
1852,[sample_data],3190671,23100,10272024,2
1853,[sample_data],1381542,24500,10272024,2
1854,[sample_data],2386385,25100,10222024,2
1855,[sample_data],2820536,25600,10232024,2
1856,[sample_data],136836,27100,10242024,2
1857,[sample_data],1589125,27500,10252024,2
1858,[sample_data],3045018,31010,10262024,2
1859,[sample_data],3945441,31022,10272024,2
1860,[sample_data],2886645,32015,10282024,2
1861,[sample_data],344584,33110,10292024,2
1862,[sample_data],2311441,41010,10302024,2
1863,[sample_data],1886056,41022,10302024,2
1864,[sample_data],4349959,42015,10302024,2
1865,[sample_data],3861358,43110,10302024,2
1866,[sample_data],3664574,50100,10302024,2
1867,[sample_data],3640976,50150,10302024,2
1868,[sample_data],99679,50200,10302024,2
1869,[sample_data],4345260,59100,10302024,2
1870,[sample_data],2023410,59150,10302024,2
1871,[sample_data],986396,59200,10302024,2
1872,[sample_data],159450,59600,10302024,2
1873,[sample_data],46776,10100,11012024,2
1874,[sample_data],4945382,12100,11022024,2
1875,[sample_data],322685,12500,11032024,2
1876,[sample_data],2895454,13100,11042024,2
1877,[sample_data],1061471,15300,11052024,2
1878,[sample_data],2731254,17000,11062024,2
1879,[sample_data],2018779,17100,11072024,2
1880,[sample_data],798041,17300,11082024,2
1881,[sample_data],4191196,17800,11092024,2
1882,[sample_data],720895,18100,11102024,2
1883,[sample_data],668567,18300,11112024,2
1884,[sample_data],1033323,18800,11122024,2
1885,[sample_data],539066,20100,11132024,2
1886,[sample_data],2824594,21000,11142024,2
1887,[sample_data],5212562,22100,11152024,2
1888,[sample_data],4095370,23100,11162024,2
1889,[sample_data],4951815,24500,11172024,2
1890,[sample_data],4533812,25100,11182024,2
1891,[sample_data],4549256,25600,11192024,2
1892,[sample_data],3717517,27100,11202024,2
1893,[sample_data],4031104,27500,11212024,2
1894,[sample_data],1305183,31010,11222024,2
1895,[sample_data],1149805,31022,11232024,2
1896,[sample_data],4622447,32015,11242024,2
1897,[sample_data],3391070,33110,11252024,2
1898,[sample_data],3682758,41010,11262024,2
1899,[sample_data],4226728,41022,11272024,2
1900,[sample_data],4255619,42015,11282024,2
1901,[sample_data],2698906,43110,11272024,2
1902,[sample_data],593350,50100,11272024,2
1903,[sample_data],4383956,50150,11272024,2
1904,[sample_data],5024434,50200,11272024,2
1905,[sample_data],16498,59100,11272024,2
1906,[sample_data],2605851,59150,11272024,2
1907,[sample_data],4712406,59200,11272024,2
1908,[sample_data],1082694,59600,11272024,2
1909,[sample_data],3653523,10100,11272024,2
1910,[sample_data],2758028,12100,11272024,2
1911,[sample_data],2037393,12500,11272024,2
1912,[sample_data],4410056,13100,11272024,2
1913,[sample_data],2478073,15300,11272024,2
1914,[sample_data],1820436,17000,11272024,2
1915,[sample_data],391189,17100,11272024,2
1916,[sample_data],2678852,17300,11272024,2
1917,[sample_data],2073522,17800,11272024,2
1918,[sample_data],5247898,18100,11272024,2
1919,[sample_data],1549926,18300,11272024,2
1920,[sample_data],2910799,18800,11272024,2
1921,[sample_data],3334629,20100,11272024,2
1922,[sample_data],4771343,21000,11272024,2
1923,[sample_data],962958,22100,11272024,2
1924,[sample_data],5068946,23100,11272024,2
1925,[sample_data],51031,24500,11272024,2
1926,[sample_data],194737,25100,11222024,2
1927,[sample_data],331206,25600,11232024,2
1928,[sample_data],4050447,27100,11242024,2
1929,[sample_data],805698,27500,11252024,2
1930,[sample_data],1112838,31010,11262024,2
1931,[sample_data],2117589,31022,11272024,2
1932,[sample_data],2308,32015,11282024,2
1933,[sample_data],5248020,33110,11292024,2
1934,[sample_data],763213,41010,11302024,2
1935,[sample_data],2969316,41022,11302024,2
1936,[sample_data],5280882,42015,11302024,2
1937,[sample_data],4733360,43110,11302024,2
1938,[sample_data],1688224,50100,11302024,2
1939,[sample_data],2993035,50150,11302024,2
1940,[sample_data],4011397,50200,11302024,2
1941,[sample_data],4751728,59100,11302024,2
1942,[sample_data],1811138,59150,11302024,2
1943,[sample_data],2713025,59200,11302024,2
1944,[sample_data],2697841,59600,11302024,2
1945,[sample_data],3358502,10100,12012024,2
1946,[sample_data],2183723,12100,12022024,2
1947,[sample_data],3857041,12500,12032024,2
1948,[sample_data],3095263,13100,12042024,2
1949,[sample_data],1197262,15300,12052024,2
1950,[sample_data],4155823,17000,12062024,2
1951,[sample_data],3031759,17100,12072024,2
1952,[sample_data],3945792,17300,12082024,2
1953,[sample_data],3385532,17800,12092024,2
1954,[sample_data],1797236,18100,12102024,2
1955,[sample_data],4289440,18300,12112024,2
1956,[sample_data],4868062,18800,12122024,2
1957,[sample_data],293927,20100,12132024,2
1958,[sample_data],4017578,21000,12142024,2
1959,[sample_data],13003,22100,12152024,2
1960,[sample_data],2358030,23100,12162024,2
1961,[sample_data],4044309,24500,12172024,2
1962,[sample_data],2213295,25100,12182024,2
1963,[sample_data],2163358,25600,12192024,2
1964,[sample_data],1234605,27100,12202024,2
1965,[sample_data],3254243,27500,12212024,2
1966,[sample_data],2172137,31010,12222024,2
